Latitude,Longitude,MedInc_scaled,cluster
32.76,-117.12,0.10441235293306302,0
33.51,-117.69,0.2869477662377071,2
34.15,-117.62,0.41474600350339996,2
34.16,-118.49,0.41350464131529224,2
33.74,-118.3,0.23563812912925342,2
34.75,-117.14,0.09075047240727717,2
34.44,-119.79,0.25377580998882776,3
35.25,-120.69,0.15821161087433278,3
34.1,-118.1,0.12690169790761507,2
37.74,-122.41,0.21675563095681438,1
34.0,-118.09,0.17552171694183533,2
37.26,-120.49,0.09613660501234465,5
33.97,-118.31,0.17874236217431483,2
34.15,-118.35,0.2520310064688763,2
37.76,-122.49,0.24407939200838613,1
35.63,-117.66,0.10649508282644378,2
37.34,-122.03,0.2422725203790293,1
37.27,-121.87,0.312361208810913,1
34.02,-118.32,0.14550833781603012,2
33.7,-117.87,0.31694045599371046,2
34.59,-120.08,0.32351277913408094,3
37.73,-122.4,0.2053075129998207,1
34.09,-117.44,0.1293154577178246,2
38.13,-121.27,0.11710183307816448,5
32.85,-116.93,0.14061185362960515,0
34.21,-118.4,0.171059709521248,2
34.19,-118.39,0.11012951545495926,2
39.4,-121.46,0.13276368601812388,5
33.77,-118.14,0.36833285058137133,2
37.12,-120.16,0.09706073019682489,3
36.72,-121.8,0.34143666983903675,1
33.81,-118.2,0.28592019420421794,2
32.83,-116.94,0.22642446311085368,0
33.87,-118.32,0.33271954869588005,2
32.75,-117.11,0.13254989586350535,0
34.12,-117.77,0.273168645949711,2
36.2,-119.36,0.12069488696707632,3
37.36,-121.97,0.3832636791216673,1
32.71,-117.14,0.05408201266189433,0
33.75,-118.28,0.13448780016827355,2
36.6,-121.9,0.13561192259417115,1
34.44,-119.88,0.3514089460835023,3
33.89,-118.25,0.19376284465041865,2
38.69,-121.77,0.203859257113695,5
37.36,-121.9,0.16928042371829355,1
34.11,-117.32,0.06821974869312149,2
33.67,-117.91,0.20772816926663085,2
37.82,-121.28,0.2172452793754569,5
34.15,-118.24,0.17600446890387722,2
33.93,-118.02,0.2504310285375374,2
32.79,-117.09,0.16297706238534643,0
34.59,-120.14,0.25535509855036487,3
39.26,-121.0,0.17996303499262079,5
37.77,-122.45,0.19357664032220245,1
33.17,-117.33,0.24683797464862556,0
36.96,-122.03,0.13276368601812388,1
33.91,-118.19,0.1566116329429939,2
37.79,-122.44,0.23965876332740238,1
33.82,-116.46,0.23798982083005754,0
33.91,-118.18,0.17334243665604615,2
36.21,-120.1,0.0695645577302382,3
39.32,-121.65,0.15787368450090344,5
38.26,-122.13,0.19504558557813,1
37.25,-121.85,0.3444090426338947,1
37.59,-120.95,0.09287458104026151,5
34.15,-117.28,0.22845202135142967,2
33.9,-118.36,0.2924166563219818,2
37.93,-122.35,0.18774223803809603,1
37.36,-122.02,0.30807850926194125,1
33.03,-117.25,0.443628363746707,0
33.93,-117.99,0.300161377084454,2
34.98,-120.47,0.1774044495937987,3
37.77,-122.2,0.16538392573895533,1
37.64,-118.96,0.25780334064357735,3
36.29,-119.12,0.11539151184121597,3
38.43,-121.85,0.3162921890732542,5
33.52,-116.8,0.22952786858112306,0
38.15,-122.26,0.2449345526268603,1
37.67,-121.03,0.18522503137887758,5
37.83,-122.01,0.41804940621508674,1
38.68,-121.22,0.2034937449138633,5
32.74,-117.23,0.25061723286575355,0
33.94,-118.22,0.19684556075088622,2
37.07,-122.09,0.26503082716100473,1
39.24,-120.02,0.17281140949780005,5
34.08,-117.92,0.21059709521247982,2
34.26,-118.74,0.30149928966497014,2
34.09,-117.68,0.1711217776306534,2
38.02,-122.16,0.3190714610832954,1
35.63,-118.41,0.12500517234245045,3
38.7,-123.49,0.19396973834843662,4
33.98,-118.35,0.2292106315774955,2
38.12,-120.12,0.10776403084095394,5
33.82,-118.11,0.22870719024565178,2
33.51,-117.78,0.4219183183680225,2
33.79,-117.93,0.32502999958621265,2
32.95,-117.22,0.40393235955366136,0
37.46,-122.14,0.13362574309319875,1
33.65,-117.71,0.559226769285941,2
34.06,-117.66,0.07641963559123324,2
35.27,-120.65,0.2580102343415953,3
32.57,-117.09,0.2796375222410726,0
34.09,-118.04,0.16092191831836805,2
33.88,-118.39,0.3823533468503883,2
34.06,-117.78,0.11902594446973146,2
37.75,-122.41,0.21319016289430492,1
33.77,-118.2,0.10205376477565829,2
37.26,-121.92,0.27729962345346965,1
37.13,-121.67,0.35313995669025255,1
32.95,-117.02,0.22610032965062554,0
34.09,-118.1,0.23383815395649715,2
36.97,-122.01,0.16858388160163307,1
34.1,-117.72,0.1826043778706501,2
34.11,-118.09,0.41433221610736404,2
34.43,-119.69,0.3676638942911133,3
33.74,-116.97,0.0994538006372326,0
37.94,-121.32,0.14655659921932113,5
37.32,-121.79,0.39822209348836574,1
33.77,-118.17,0.15025309995724195,2
38.53,-120.59,0.21465910815023242,5
33.75,-117.89,0.24297595895229035,2
37.99,-122.0,0.342119419042496,1
38.02,-121.32,0.17744582833340233,5
33.95,-118.35,0.1759975724472766,2
36.83,-119.74,0.24895518682500933,3
41.8,-123.38,0.12397760030896128,4
37.95,-122.34,0.17720445235238136,1
34.25,-119.2,0.22870719024565178,2
39.16,-121.0,0.19181804388904983,5
33.88,-117.96,0.3969393525606544,2
33.18,-117.29,0.18391470462476384,0
37.95,-122.03,0.18427332036799493,1
34.01,-118.27,0.06568874912070179,2
33.8,-118.34,0.23730017516999768,2
33.76,-116.24,0.22845202135142967,0
34.23,-117.27,0.22557619894898,2
33.61,-117.75,0.18468710776403086,2
33.87,-118.2,0.25610681231983007,2
38.11,-122.21,0.17905270272134183,1
32.8,-117.2,0.12827409277113422,0
33.82,-118.11,0.28879601660666754,2
34.17,-118.14,0.1527496172466587,2
34.06,-118.29,0.11474324492075973,2
37.97,-121.33,0.2117488034647798,5
33.62,-117.89,0.1767285968469401,2
34.06,-117.65,0.10961228120991436,2
37.34,-120.6,0.11160535716748736,5
33.88,-117.99,0.23834154011668807,2
37.92,-121.99,0.5878815464614282,1
37.32,-119.65,0.12803961324671387,3
35.41,-118.94,0.4044082150591027,3
34.02,-118.41,0.22241762182590585,2
34.29,-118.43,0.1631080950607578,2
39.51,-122.2,0.16092191831836805,4
36.77,-120.21,0.12548102784789178,3
34.23,-119.18,0.1982800237238107,2
38.98,-122.84,0.08411608115750129,4
38.81,-123.02,0.18914221872801756,4
34.04,-117.15,0.48842774582419557,2
33.92,-117.89,0.13059130218893533,2
37.36,-122.1,0.5537509827450657,1
34.3,-118.43,0.21395566957697137,2
36.99,-121.99,0.3663673604502007,1
34.02,-118.37,0.14589453938566366,2
36.77,-119.71,0.11352946855905437,3
36.32,-119.29,0.04836485013999808,3
38.67,-123.01,0.28879601660666754,1
37.68,-121.78,0.17394932483689884,1
34.0,-118.39,0.3243817326657564,2
36.75,-119.8,0.07085419511455016,3
37.18,-122.01,0.3696293844222839,1
37.68,-121.85,0.43539399456559225,1
34.24,-119.29,0.39269113529468563,2
33.75,-118.14,0.24686556047502795,2
34.17,-117.35,0.17134246424187255,2
34.04,-118.3,0.1139225665852885,2
36.97,-120.06,0.077592033213335,3
34.03,-118.56,0.5374753451676529,2
34.03,-118.5,0.21690735300202757,2
33.91,-118.35,0.23241748389677386,2
39.25,-122.08,0.1735907090936677,4
37.05,-122.11,0.3200852402035835,1
36.75,-119.82,0.10883987807064731,3
37.95,-122.05,0.1850939987034662,1
33.84,-118.17,0.31577495482820933,2
38.14,-121.29,0.1885422270037655,5
37.78,-122.41,0.23190024965172895,1
39.03,-122.66,0.04586833285058138,4
34.2,-119.17,0.17345277996165576,2
37.53,-121.99,0.3132646446255914,1
38.04,-122.59,0.542385622267279,1
41.6,-123.41,0.1010399856553703,4
37.74,-122.5,0.26628598226231365,1
33.77,-118.41,0.659308147473828,2
37.65,-121.04,0.19701797216590117,5
38.55,-121.49,0.19892829064426698,5
33.95,-118.21,0.10601922732100248,2
34.44,-119.27,0.1518599743451815,2
37.31,-121.94,0.3285678818223197,1
38.67,-121.78,0.24521730734748487,5
33.63,-117.95,0.38287058109543315,2
40.49,-122.31,0.1965559095736611,4
36.65,-119.53,0.1418118370781093,3
37.31,-121.93,0.1487841547013145,1
34.15,-118.27,0.14986000193100785,2
33.76,-117.93,0.25225858953669605,2
34.24,-118.33,0.25958262644653174,2
37.33,-121.91,0.1651080674749314,1
33.88,-117.86,0.2231831285085723,2
38.46,-122.68,0.29064426697562795,1
33.91,-118.21,0.08844705590267721,2
33.95,-118.32,0.18427332036799493,2
34.2,-118.48,0.16534254699935175,2
37.63,-122.08,0.22492793202852374,1
38.94,-121.07,0.29064426697562795,5
37.41,-122.11,0.2013696362808789,1
33.92,-118.42,0.31444393870429377,2
33.95,-118.18,0.20925228617536312,2
40.94,-124.08,0.12515689438766364,4
34.06,-118.38,0.49497248313816367,2
33.84,-117.97,0.30115446683494024,2
37.96,-122.32,0.1982800237238107,1
33.83,-117.99,0.18992841478048578,2
38.15,-122.58,0.48275885849850353,1
34.05,-118.44,0.35929159597798654,2
39.76,-121.57,0.10953642018730779,4
35.64,-117.7,0.3698293816637012,2
40.17,-122.24,0.07428173404504766,4
37.81,-122.28,0.09026772044523525,1
38.51,-121.3,0.25172756237845,5
37.42,-121.91,0.2509620556957835,1
32.85,-117.24,0.660046068330092,0
37.3,-120.49,0.08621260396408327,5
37.78,-122.42,0.13389470490062205,1
33.81,-118.01,0.2729893380780955,2
35.65,-117.68,0.1949628280989228,2
38.68,-121.47,0.311416394256631,5
33.66,-117.81,0.3707052316519773,2
33.81,-116.5,0.1406877146522117,0
34.08,-117.38,0.21983145060068138,2
33.67,-117.98,0.36725700335167794,2
34.14,-118.17,0.7785754679245804,2
32.78,-116.94,0.20234893311816393,0
34.23,-118.25,0.26954110977779616,2
34.1,-117.43,0.22076936869836278,2
37.41,-121.87,0.4335664335664336,1
33.43,-117.72,0.23443124922414865,2
33.87,-118.2,0.1396601426187225,2
33.92,-118.23,0.046854526144466974,2
32.7,-117.14,0.03165473579674763,0
38.5,-121.49,0.1944180080274755,5
33.97,-118.28,0.08036440876677564,2
36.84,-119.78,0.18722500379305118,3
37.98,-122.58,0.3076923076923077,1
32.83,-117.24,0.47828305816471506,0
35.59,-119.34,0.13058440573233476,3
33.89,-117.99,0.2760927435483649,2
33.98,-118.04,0.10130205100619304,2
36.96,-120.07,0.21504530971986596,3
33.85,-118.39,0.3595053861326051,2
33.84,-117.94,0.18541123570709372,2
37.9,-122.1,0.41444945586957427,1
34.43,-119.73,0.27778237541551154,3
34.03,-118.3,0.11428807878512019,2
34.05,-118.03,0.15831505772334176,2
33.86,-118.0,0.23276230672680376,2
34.27,-119.22,0.31503013751534464,2
33.74,-117.9,0.15541854595109034,2
38.34,-121.97,0.24365181169914896,1
33.71,-118.01,0.2932097488310506,2
36.33,-119.66,0.06341291844250425,3
34.5,-117.35,0.1982800237238107,2
37.37,-120.75,0.1376877560309513,5
33.78,-118.27,0.13974290009792967,2
34.26,-118.62,0.4017185969848692,2
32.7,-117.15,0.05970952124798279,0
36.62,-119.31,0.08477814099115875,3
33.96,-117.44,0.8302092384932622,2
33.87,-117.57,0.11860526061709496,2
33.84,-118.33,0.33194024910001246,2
39.92,-120.09,0.08460572957614378,5
33.81,-117.99,0.11724665866677704,2
36.71,-121.66,0.1926180328547193,1
36.1,-119.21,0.08574364491524257,3
33.88,-118.35,0.1965559095736611,2
41.78,-121.16,0.11334326423083822,4
37.3,-121.87,0.1545633853326161,1
33.98,-117.95,0.35666404601315843,2
37.58,-122.33,0.20576957559206083,1
38.87,-120.0,0.2568999048288989,5
33.45,-117.6,0.33814706004055123,2
32.81,-117.13,0.15622543137336037,0
32.83,-117.1,0.3934290561509497,0
37.84,-120.2,0.19027323761051573,5
33.76,-118.3,0.3190990469096978,2
37.88,-122.29,0.2107626101708942,1
39.53,-122.23,0.06006124053461333,4
33.96,-118.33,0.12414311526737563,2
34.02,-118.31,0.12401208259196424,2
33.44,-117.59,0.26825836885008486,0
34.3,-119.29,0.20955573026578944,2
37.72,-122.44,0.23838291885629165,1
35.4,-118.99,0.2428173404504766,3
36.82,-119.85,0.19475593440090483,3
34.25,-118.41,0.21390739438076717,2
38.62,-121.32,0.1783768499744831,5
34.12,-119.21,0.2650170342478035,2
37.83,-122.23,0.5087722927959615,1
34.09,-118.32,0.10580543716638392,2
33.07,-117.31,0.1929973379677522,0
37.11,-121.65,0.3748706914387388,1
37.3,-121.9,0.3547399346215915,1
34.54,-117.18,0.22892787685687094,2
37.54,-122.27,0.5798816568047338,1
33.81,-118.22,0.22679687176728597,2
34.08,-117.08,0.1767285968469401,0
36.66,-121.64,0.32610584681590604,1
34.28,-119.22,0.2919545937297417,2
37.33,-122.06,0.4489800140687715,1
34.43,-119.77,0.31911283982289906,3
33.98,-118.18,0.1427842374587937,2
39.32,-120.17,0.21139708417814929,5
33.02,-117.27,0.3653811671563151,0
34.01,-118.39,0.12808099198631745,2
37.97,-121.3,0.12401208259196424,5
33.72,-118.05,0.2542240796678667,2
36.97,-120.07,0.07635756748182784,3
33.92,-118.0,0.38809119874208636,2
37.54,-122.05,0.33022303140646336,1
33.86,-117.85,0.2883201611012262,2
32.69,-117.08,0.20603853739948413,0
35.34,-120.69,0.07975062412932236,3
33.7,-117.88,0.3327885132618861,2
37.91,-122.52,0.35138825671370055,1
34.21,-118.37,0.26121019020427305,2
34.28,-118.54,0.4292975269306631,2
38.68,-121.31,0.11041227017558382,5
33.77,-117.98,0.21609357112315697,2
37.3,-121.99,0.32057488862222594,1
37.3,-121.92,0.21416256327498934,1
39.15,-123.2,0.1039640832540241,4
38.76,-122.51,0.24438283609881245,1
38.01,-122.13,0.11706735079516147,1
34.11,-118.26,0.2183969876277569,2
33.87,-117.98,0.1944800761368809,2
32.69,-117.09,0.057033696086950525,0
37.74,-121.95,0.39745658680569923,1
33.94,-117.98,0.33000924125184483,2
40.87,-124.07,0.11819836967765963,4
37.27,-121.84,0.3116301844112495,1
39.95,-122.23,0.1177294106288189,4
33.89,-117.81,0.36719493524227254,2
37.95,-122.53,0.21267982510586064,1
37.93,-122.32,0.3177059626763769,1
38.62,-121.34,0.13474296906249572,5
38.53,-121.41,0.18582502310312965,5
37.75,-122.17,0.18336298809671592,1
36.65,-121.63,0.07635756748182784,1
37.61,-121.0,0.12228107198521403,5
39.73,-121.84,0.033592640101515844,4
39.21,-122.01,0.12192935269858347,5
33.87,-118.19,0.22060385373994845,2
38.67,-120.99,0.34078150646197986,5
37.39,-122.07,0.3112508792982166,1
34.01,-118.25,0.04068219748693122,2
37.97,-121.17,0.21647977269279045,5
33.73,-118.31,0.3275196204190287,2
34.04,-117.5,0.3115543233886429,2
32.75,-117.16,0.10095033171956251,0
34.17,-118.63,0.3503330988538089,2
34.24,-118.42,0.1396601426187225,2
34.07,-117.75,0.32599550351029644,2
34.04,-117.18,0.21983145060068138,2
39.48,-121.52,0.10659163321885216,5
37.23,-121.98,0.1805285444338699,1
32.65,-117.09,0.1461428118232852,0
38.57,-121.47,0.17391484255389583,5
33.91,-118.23,0.10899849657246109,2
34.15,-118.25,0.02197211072950718,2
33.22,-117.28,0.12996372463828088,0
37.79,-122.44,0.2193969738348437,1
34.07,-117.89,0.27709962621205225,2
40.79,-124.14,0.1372187969821106,4
35.36,-119.04,0.17541827009282634,3
32.69,-117.02,0.271451428256162,0
34.05,-118.28,0.07831616115639785,2
33.95,-118.28,0.11336395360064001,2
33.38,-117.2,0.3138439469800417,0
37.22,-121.86,0.4448835188480159,1
34.05,-118.43,0.42838029820278345,2
34.24,-119.06,0.49500006896456605,2
38.97,-121.05,0.29803037199486904,5
34.53,-117.3,0.05017861822595551,2
33.75,-117.86,0.09868829395456617,2
33.23,-117.34,0.17974234838140163,0
37.74,-122.46,0.7213072923132096,1
33.96,-118.27,0.10600543440780129,2
33.95,-118.21,0.1237982924373457,2
33.99,-118.31,0.08333678156163364,2
33.96,-118.26,0.06187500862057076,2
33.61,-117.86,0.5586267775616888,2
34.14,-118.0,0.038268437676721695,2
36.7,-121.64,0.2529344422835548,1
36.8,-119.78,0.16548047613136374,3
34.17,-118.14,0.15311512944649042,2
34.43,-119.72,0.1427221693493883,3
34.23,-118.47,0.13799120012137767,2
33.97,-118.3,0.1982800237238107,2
33.91,-118.12,0.21222465897022114,2
34.07,-117.64,0.1867836305706128,2
37.3,-121.91,0.2176797561412946,1
38.64,-121.41,0.09770899711728116,5
37.81,-122.43,0.22537620170756267,1
33.79,-118.33,0.2487689824967932,2
37.93,-121.91,0.5659232286451221,1
38.44,-122.72,0.07143349746900043,1
33.74,-116.98,0.09273665190824955,0
38.29,-122.46,0.21367291485634682,1
37.59,-122.07,0.29827864443249064,1
35.32,-119.06,0.21165914952897202,3
34.17,-118.54,0.38809809519868693,2
37.0,-121.68,0.4320285237445001,1
32.84,-117.18,0.260472269348009,0
36.75,-119.78,0.0547440724955518,3
33.43,-118.48,0.14512213624639664,2
33.94,-118.32,0.18319747313830154,2
34.16,-118.01,0.3470365925987228,2
35.68,-119.24,0.13937049144149738,3
34.2,-117.38,0.2246796595909022,2
33.93,-118.15,0.30902332381622327,2
34.11,-118.13,0.5956745424201046,2
33.93,-118.1,0.18205266134260217,2
37.33,-121.99,0.2990717369415595,1
39.12,-121.57,0.1089709107460587,5
40.62,-124.17,0.1652322036937422,4
38.97,-122.65,0.04767520447993821,4
32.85,-116.96,0.2532171970041793,0
38.13,-121.3,0.1651218603881326,5
37.79,-122.47,0.1594874553454435,1
37.76,-122.5,0.27813409470214207,1
32.67,-117.11,0.07651618598364161,0
34.06,-118.09,0.1178190645646267,2
34.14,-118.37,0.22749341388394645,2
38.23,-120.37,0.15132894718693535,5
35.37,-119.01,0.06744734555385444,3
33.77,-118.37,0.6651494462145351,2
35.95,-121.32,0.21067295623508642,3
37.85,-122.26,0.09770899711728116,1
33.73,-118.29,0.11298464848760707,2
34.04,-118.33,0.1467634929173391,2
37.36,-118.39,0.12594309044013186,3
35.36,-119.01,0.038351195155928886,3
33.69,-117.95,0.44318009406766806,2
33.67,-116.17,0.1428600984814003,0
34.12,-117.73,0.3912497758651605,2
34.09,-118.35,0.17482517482517484,2
33.94,-118.2,0.13813602570999023,2
32.58,-117.09,0.17430104412352937,0
33.83,-117.88,0.4116219086633288,2
38.96,-121.62,0.10205376477565829,5
34.28,-119.26,0.17792858029544423,2
38.35,-122.01,0.23207955752334453,1
35.43,-116.57,0.15268065268065267,2
41.04,-124.1,0.10166756320602476,4
35.39,-118.94,0.342015972193487,3
34.09,-118.36,0.14483248506917146,2
34.02,-118.49,0.16638391194604213,2
32.57,-117.09,0.3205404063392229,0
34.88,-120.45,0.36073295540751166,3
37.85,-122.25,0.24392077350657237,1
37.59,-122.39,0.38189128425814817,1
34.01,-118.33,0.09815037033971948,2
38.74,-121.26,0.19959724693452507,5
37.37,-122.12,0.7058937118108717,1
34.16,-119.19,0.27025834126425846,2
34.23,-119.16,0.1555633715397029,2
33.83,-117.92,0.06379912001213778,2
33.82,-117.95,0.21983145060068138,2
37.77,-122.47,0.2526585840195308,1
33.86,-118.38,0.4318147335898816,2
33.81,-118.12,0.28879601660666754,2
37.79,-122.45,0.661473634846416,1
33.97,-117.78,0.5476614115667371,2
37.35,-121.74,0.32639549799313117,1
40.38,-120.42,0.13626018951462737,5
32.96,-117.1,0.2502034454697177,0
38.68,-120.98,0.1928594088357402,5
34.08,-118.37,0.1497496586253983,2
33.98,-118.07,0.23923118301816526,2
34.64,-120.47,0.20043861463979806,3
34.03,-118.28,0.08949531730596821,2
38.37,-122.0,0.2155211652253073,1
40.2,-122.17,0.19720417649411737,4
34.21,-118.5,0.3078854084771245,2
37.79,-122.4,0.06588184990551856,1
38.66,-121.46,0.24078978220990055,5
34.12,-117.63,0.38453952359277804,2
35.38,-118.98,0.06749562075005862,3
34.19,-118.4,0.17514241182880236,2
33.14,-117.13,0.2486448462779824,0
34.29,-118.52,0.4997517275623785,2
33.51,-117.67,0.17077695480062344,2
33.99,-118.3,0.09241941490462201,2
37.38,-121.87,0.3477883063681881,1
35.13,-119.45,0.12423276920318342,3
37.94,-121.29,0.10554337181556118,5
32.69,-117.11,0.10966055640611853,0
33.54,-117.77,0.4635660197790376,2
37.64,-119.02,0.18918359746762115,3
33.69,-117.93,0.40993917325278273,2
33.8,-117.83,0.3698086922938994,2
38.63,-121.44,0.05726127915477029,5
33.99,-118.48,0.14154287527068593,2
32.75,-117.09,0.09483317471483153,0
34.06,-118.34,0.2102177900994469,2
33.95,-118.14,0.43271816940456,2
38.37,-122.65,0.36002951683425055,1
37.73,-122.24,0.2773341057364726,1
34.06,-118.39,0.19514213597053837,2
33.38,-117.23,0.16133570571440398,0
37.75,-122.48,0.29450628267196316,1
33.88,-118.08,0.22931407842650448,2
32.85,-117.27,0.12543275265168757,0
33.78,-118.16,0.10212962579826486,2
37.4,-122.13,0.3195542130453373,1
37.77,-120.85,0.10919849381387843,5
37.8,-122.44,0.5155928883739535,1
34.09,-117.9,0.25000344822830034,2
33.77,-117.24,0.16139087736720875,0
34.06,-118.37,0.348940014620488,2
34.68,-118.27,0.187073281747838,2
33.73,-118.06,0.6925766541151158,2
38.76,-121.29,0.37998096577978235,5
36.83,-119.69,0.3057061281913353,3
36.56,-119.73,0.1756527496172467,3
38.07,-120.19,0.0,5
39.11,-121.05,0.21609357112315697,5
37.51,-120.82,0.26954110977779616,5
39.5,-122.53,0.13697742100108967,4
38.01,-122.31,0.19144563523261748,1
36.61,-121.84,0.11729493386298122,1
33.76,-117.9,0.2203693742155281,2
34.0,-118.41,0.16133570571440398,2
33.96,-118.43,0.3714776347912443,2
37.76,-122.44,0.28312712928097544,1
34.1,-118.01,0.22817616308740568,2
34.1,-118.17,0.056040606336464335,2
33.8,-118.2,0.24189321526599633,2
36.59,-121.89,0.18182507827478245,1
34.1,-117.12,0.19109391594598696,2
33.8,-117.95,0.28544433869877656,2
37.87,-122.26,0.04730969228010648,1
39.15,-121.63,0.07319899035875367,5
32.65,-116.45,0.11689493938014649,0
40.99,-124.08,0.1506737838098785,4
39.39,-120.91,0.07651618598364161,5
33.63,-117.7,0.3488572571412808,2
33.89,-117.8,0.44977310657784036,2
34.08,-116.88,0.2346795216617702,0
34.04,-118.42,0.35485717438380165,2
39.78,-120.48,0.1293154577178246,5
36.72,-119.8,0.03113060509510214,3
36.54,-119.39,0.08390229100288273,3
34.22,-118.62,0.24765175652749621,2
37.77,-121.99,0.3224507248175888,1
33.93,-118.22,0.17357001972386593,2
34.07,-118.1,0.12069488696707632,2
37.87,-121.97,0.8957393691121504,1
37.92,-122.08,0.39276009986069166,1
33.92,-118.11,0.26207224727934786,2
37.84,-122.08,0.7728514089460836,1
34.06,-117.74,0.16540461510875715,2
37.86,-122.25,0.3135405028896153,1
34.19,-118.55,0.2665825298961394,2
32.72,-117.02,0.22595550406201292,0
33.85,-117.93,0.25530682335416066,2
34.07,-118.21,0.11264672211417777,2
38.01,-121.88,0.15430821643839399,1
32.71,-117.17,0.01852388242920787,0
34.02,-118.44,0.24434145735920887,2
37.39,-119.66,0.15733576088605677,3
34.44,-119.76,0.1358739879449939,3
34.1,-117.31,0.07040592543551123,2
34.08,-117.48,0.17950786885698128,2
34.01,-118.35,0.21813492227693415,2
34.24,-118.55,0.265230824402422,2
33.85,-118.38,0.35064343940083587,2
32.75,-117.1,0.06818526641011849,0
37.59,-120.92,0.14890829092012525,5
36.83,-119.7,0.144170425235514,3
34.16,-118.32,0.396877284451249,2
37.48,-122.22,0.14207390242893203,1
37.9,-122.27,0.3913118439745659,1
37.79,-122.21,0.16379774072081765,1
34.14,-118.22,0.3479745106964042,2
40.3,-121.09,0.21708666087364314,4
34.43,-119.67,0.12883960221238328,3
37.84,-120.97,0.16434945724886557,5
37.73,-122.38,0.14655659921932113,1
34.17,-118.18,0.5910470200411029,2
36.74,-119.67,0.15733576088605677,3
38.69,-119.78,0.13448780016827355,5
38.5,-121.52,0.2999820692128385,5
39.33,-123.23,0.23884498144853178,4
34.41,-118.9,0.25930676818250786,2
37.77,-122.19,0.1980386477427898,1
33.16,-117.31,0.35589853933049204,0
33.03,-117.06,0.45457304037185703,0
32.58,-117.13,0.18376298257955065,0
33.72,-118.06,0.6425980331305776,2
34.2,-118.46,0.1785768472159005,2
35.4,-119.03,0.11599150356546807,3
38.54,-121.45,0.06691631839560834,5
33.13,-117.13,0.10910883987807064,0
33.92,-118.29,0.3330505786127088,2
33.15,-117.34,0.19680418201128264,0
38.62,-121.44,0.09729520972124524,5
32.78,-115.58,0.3644363526020331,0
34.05,-118.3,0.12196383498158649,2
37.06,-122.0,0.3835947090384961,1
37.98,-121.68,0.21663149473800364,1
37.9,-122.52,0.27061695700748956,1
33.81,-118.38,0.3611122605205446,2
34.23,-118.51,0.2960441924938967,2
33.98,-118.37,0.2650928952704101,2
33.89,-118.08,0.18563881877491345,2
38.5,-121.47,0.08406090950469651,5
34.04,-118.18,0.17529413387401555,2
36.35,-119.42,0.08031613357057145,3
34.04,-118.35,0.11525358270920404,2
33.82,-118.03,0.2194176632046455,2
37.96,-122.2,0.43269748003475816,1
33.63,-117.91,0.1861077778237542,2
34.45,-119.75,0.25086550530337515,3
34.42,-119.72,0.2422449345526269,3
33.87,-118.37,0.3111336395360064,2
34.2,-119.19,0.11408808154370285,2
34.89,-117.02,0.1605633025751369,2
33.87,-118.14,0.26856870939711175,2
34.25,-118.48,0.3081957490241514,2
33.78,-116.43,0.38922221762458453,0
34.2,-118.44,0.13929463041889079,2
33.83,-118.17,0.24843795257996443,2
33.76,-117.87,0.2487689824967932,2
34.06,-118.35,0.22184521592805617,2
34.65,-118.23,0.21154190976676185,2
38.95,-122.64,0.04848208990220826,4
34.08,-118.03,0.18965945297306247,2
34.01,-117.88,0.2937200866194949,2
34.0,-118.44,0.1447635205031655,2
37.88,-122.46,0.5750748265541166,1
34.09,-118.07,0.2143694569730073,2
34.13,-118.4,0.6936180190618061,2
34.2,-118.86,0.25000344822830034,2
34.41,-119.7,0.11772251417221834,3
37.71,-122.1,0.32504379249941384,1
33.9,-118.09,0.24456214397042803,2
37.66,-122.07,0.23276230672680376,1
37.36,-120.62,0.19073530020275586,5
34.19,-118.12,0.5712748789671868,2
34.25,-118.27,0.27155487510517096,2
37.94,-121.27,0.08542640791161502,5
37.38,-122.03,0.23263817050799301,1
34.24,-118.47,0.12490862195004208,2
33.2,-117.36,0.057033696086950525,0
32.57,-117.07,0.1542185625025862,0
38.71,-121.4,0.23003820636956734,5
34.09,-117.39,0.2686790527027214,2
37.78,-122.47,0.1547013144646281,1
33.98,-118.28,0.03317195624887932,2
37.46,-122.23,0.25677576861008816,1
33.79,-118.26,0.21026606529565112,2
35.87,-119.26,0.07910235720886609,3
37.54,-121.96,0.2407552999268976,1
37.49,-120.85,0.099515868746638,5
37.24,-121.84,0.3430435442269762,1
33.78,-117.94,0.17328036854664075,2
38.25,-120.43,0.13506020606612323,5
34.13,-118.03,0.3074716210810886,2
33.97,-118.14,0.14690142204935103,2
37.52,-122.27,0.22069350767575624,1
38.92,-122.62,0.09253665466683218,4
34.05,-118.33,0.10832264382560243,2
34.25,-118.44,0.22069350767575624,2
37.32,-121.89,0.1113777740996676,1
34.13,-117.89,0.2551413083957463,2
39.56,-120.23,0.1351774458283334,5
34.44,-119.71,0.3323057612998441,3
37.77,-122.47,0.2315278409952966,1
34.03,-118.51,0.2315278409952966,2
34.05,-117.19,0.13892222176245844,2
34.1,-117.36,0.12555688887049837,2
34.12,-118.15,0.20012827409277117,2
32.82,-116.89,0.3117336312602585,0
34.02,-118.3,0.07435759506765426,2
40.52,-122.46,0.3251679287182246,4
34.19,-119.18,0.16249431042330453,2
33.92,-118.14,0.187845684887105,2
33.69,-116.39,0.4471248672432105,0
34.04,-117.94,0.21098329678211336,2
